,benchmark,model,ROC,precision @ rank,time
1334,wine_benchmark_0614.csv,PCA,0.6944,0.0,0.029
1335,wine_benchmark_0614.csv,LODA,0.6769,0.0,0.082
1336,wine_benchmark_0615.csv,KNN,0.4415,0.0,0.9921
1337,wine_benchmark_0615.csv,LOF,0.4523,0.0,0.9161
1338,wine_benchmark_0615.csv,PCA,0.4029,0.0,0.031
1339,wine_benchmark_0615.csv,LODA,0.4997,0.0,0.086
1340,wine_benchmark_0616.csv,KNN,0.5299,0.0,1.4112
1341,wine_benchmark_0616.csv,LOF,0.51,0.0,1.5704
1342,wine_benchmark_0616.csv,PCA,0.5593,0.0,0.053
1343,wine_benchmark_0616.csv,LODA,0.644,0.0,0.084
1344,wine_benchmark_0617.csv,KNN,0.4944,0.0,1.1541
1345,wine_benchmark_0617.csv,LOF,0.5038,0.0,1.2585
1346,wine_benchmark_0617.csv,PCA,0.4788,0.0,0.07
1347,wine_benchmark_0617.csv,LODA,0.4429,0.0,0.082
1348,wine_benchmark_0618.csv,KNN,0.6078,0.0,1.3916
1349,wine_benchmark_0618.csv,LOF,0.6015,0.0,1.4267
1350,wine_benchmark_0618.csv,PCA,0.6116,0.0,0.064
1351,wine_benchmark_0618.csv,LODA,0.6195,0.0,0.066
1352,wine_benchmark_0619.csv,KNN,0.6121,0.0,1.3846
1353,wine_benchmark_0619.csv,LOF,0.5696,0.0,1.2306
1354,wine_benchmark_0619.csv,PCA,0.6127,0.0526,0.056
1355,wine_benchmark_0619.csv,LODA,0.6212,0.0526,0.078
1356,wine_benchmark_0620.csv,KNN,0.5144,0.0,1.2941
1357,wine_benchmark_0620.csv,LOF,0.5344,0.0,1.3541
1358,wine_benchmark_0620.csv,PCA,0.4872,0.0,0.05
1359,wine_benchmark_0620.csv,LODA,0.4919,0.0,0.08
1360,wine_benchmark_0621.csv,KNN,0.7204,0.1053,0.267
1361,wine_benchmark_0621.csv,LOF,0.7286,0.0556,0.344
1362,wine_benchmark_0621.csv,PCA,0.6531,0.1053,0.012
1363,wine_benchmark_0621.csv,LODA,0.5675,0.0556,0.102
1364,wine_benchmark_0622.csv,KNN,0.7309,0.1053,0.253
1365,wine_benchmark_0622.csv,LOF,0.6742,0.1053,0.327
1366,wine_benchmark_0622.csv,PCA,0.7222,0.1111,0.012
1367,wine_benchmark_0622.csv,LODA,0.7281,0.1111,0.093
1368,wine_benchmark_0623.csv,KNN,0.5829,0.0526,0.246
1369,wine_benchmark_0623.csv,LOF,0.6153,0.0526,0.323
1370,wine_benchmark_0623.csv,PCA,0.6227,0.0,0.0129
1371,wine_benchmark_0623.csv,LODA,0.67,0.0526,0.097
1372,wine_benchmark_0624.csv,KNN,0.6803,0.1053,0.235
1373,wine_benchmark_0624.csv,LOF,0.6193,0.1053,0.354
1374,wine_benchmark_0624.csv,PCA,0.6605,0.1053,0.017
1375,wine_benchmark_0624.csv,LODA,0.6468,0.1053,0.081
1376,wine_benchmark_0625.csv,KNN,0.7073,0.0526,0.254
1377,wine_benchmark_0625.csv,LOF,0.7129,0.0526,0.4331
1378,wine_benchmark_0625.csv,PCA,0.6697,0.0526,0.012
1379,wine_benchmark_0625.csv,LODA,0.6611,0.0526,0.109
1380,wine_benchmark_0626.csv,KNN,0.5732,0.0526,0.558
1381,wine_benchmark_0626.csv,LOF,0.5761,0.0526,0.6961
1382,wine_benchmark_0626.csv,PCA,0.5469,0.0526,0.014
1383,wine_benchmark_0626.csv,LODA,0.5373,0.0526,0.064
1384,wine_benchmark_0627.csv,KNN,0.6905,0.0,0.477
1385,wine_benchmark_0627.csv,LOF,0.5955,0.0,0.593
1386,wine_benchmark_0627.csv,PCA,0.714,0.0,0.019
1387,wine_benchmark_0627.csv,LODA,0.6319,0.0,0.084
1388,wine_benchmark_0628.csv,KNN,0.6,0.0,0.435
1389,wine_benchmark_0628.csv,LOF,0.6195,0.0526,0.5005
1390,wine_benchmark_0628.csv,PCA,0.542,0.0,0.017
1391,wine_benchmark_0628.csv,LODA,0.5489,0.0526,0.09
1392,wine_benchmark_0629.csv,KNN,0.5894,0.0,0.511
1393,wine_benchmark_0629.csv,LOF,0.5333,0.0,0.7081
1394,wine_benchmark_0629.csv,PCA,0.6489,0.0,0.016
1395,wine_benchmark_0629.csv,LODA,0.5558,0.0,0.084
1396,wine_benchmark_0630.csv,KNN,0.6356,0.0,0.588
1397,wine_benchmark_0630.csv,LOF,0.6653,0.0,0.617
1398,wine_benchmark_0630.csv,PCA,0.6468,0.0,0.015
1399,wine_benchmark_0630.csv,LODA,0.6758,0.0,0.088
1400,wine_benchmark_0631.csv,KNN,0.5412,0.0526,0.8961
1401,wine_benchmark_0631.csv,LOF,0.5164,0.0526,0.9536
1402,wine_benchmark_0631.csv,PCA,0.525,0.0526,0.03
1403,wine_benchmark_0631.csv,LODA,0.4638,0.0526,0.071
1404,wine_benchmark_0632.csv,KNN,0.653,0.1053,0.7501
1405,wine_benchmark_0632.csv,LOF,0.6051,0.0526,0.8751
1406,wine_benchmark_0632.csv,PCA,0.6605,0.0526,0.024
1407,wine_benchmark_0632.csv,LODA,0.5676,0.0526,0.071
1408,wine_benchmark_0633.csv,KNN,0.72,0.1053,0.7971
1409,wine_benchmark_0633.csv,LOF,0.5839,0.1053,0.9231
1410,wine_benchmark_0633.csv,PCA,0.6811,0.0526,0.029
1411,wine_benchmark_0633.csv,LODA,0.5571,0.0526,0.079
1412,wine_benchmark_0634.csv,KNN,0.7213,0.0526,0.7981
1413,wine_benchmark_0634.csv,LOF,0.7055,0.0526,0.8646
1414,wine_benchmark_0634.csv,PCA,0.6288,0.0526,0.035
1415,wine_benchmark_0634.csv,LODA,0.6841,0.0526,0.094
1416,wine_benchmark_0635.csv,KNN,0.6511,0.0526,1.0591
1417,wine_benchmark_0635.csv,LOF,0.6152,0.0526,1.0441
1418,wine_benchmark_0635.csv,PCA,0.5957,0.0526,0.028
1419,wine_benchmark_0635.csv,LODA,0.5308,0.0526,0.0865
1420,wine_benchmark_0636.csv,KNN,0.4883,0.0526,1.496
1421,wine_benchmark_0636.csv,LOF,0.4831,0.0526,1.4694
1422,wine_benchmark_0636.csv,PCA,0.4704,0.0526,0.058
1423,wine_benchmark_0636.csv,LODA,0.4622,0.0526,0.085
1424,wine_benchmark_0637.csv,KNN,0.5937,0.0526,1.3196
1425,wine_benchmark_0637.csv,LOF,0.5736,0.0526,1.3655
1426,wine_benchmark_0637.csv,PCA,0.5909,0.0526,0.068
1427,wine_benchmark_0637.csv,LODA,0.5617,0.0526,0.072
1428,wine_benchmark_0638.csv,KNN,0.5265,0.1053,1.5482
1429,wine_benchmark_0638.csv,LOF,0.5144,0.1053,1.3738
1430,wine_benchmark_0638.csv,PCA,0.5395,0.1053,0.062
1431,wine_benchmark_0638.csv,LODA,0.4978,0.0526,0.071
1432,wine_benchmark_0639.csv,KNN,0.603,0.1053,1.1518
1433,wine_benchmark_0639.csv,LOF,0.5694,0.0526,1.2766
1434,wine_benchmark_0639.csv,PCA,0.645,0.1053,0.049
1435,wine_benchmark_0639.csv,LODA,0.5394,0.0526,0.082
1436,wine_benchmark_0640.csv,KNN,0.6146,0.0526,1.2766
1437,wine_benchmark_0640.csv,LOF,0.5943,0.0526,1.1791
1438,wine_benchmark_0640.csv,PCA,0.6178,0.0526,0.054
1439,wine_benchmark_0640.csv,LODA,0.5695,0.0526,0.08
1440,wine_benchmark_0641.csv,KNN,0.6065,0.0,0.236
1441,wine_benchmark_0641.csv,LOF,0.5841,0.0,0.299
1442,wine_benchmark_0641.csv,PCA,0.557,0.0,0.013
1443,wine_benchmark_0641.csv,LODA,0.6577,0.0,0.123
1444,wine_benchmark_0642.csv,KNN,0.7214,0.0,0.31
1445,wine_benchmark_0642.csv,LOF,0.6433,0.0,0.3308
1446,wine_benchmark_0642.csv,PCA,0.6209,0.0,0.013
1447,wine_benchmark_0642.csv,LODA,0.5903,0.0,0.094
1448,wine_benchmark_0643.csv,KNN,0.6481,0.0,0.269
1449,wine_benchmark_0643.csv,LOF,0.597,0.0,0.369
1450,wine_benchmark_0643.csv,PCA,0.5545,0.0,0.021
1451,wine_benchmark_0643.csv,LODA,0.629,0.0,0.084
1452,wine_benchmark_0644.csv,KNN,0.6063,0.0,0.293
1453,wine_benchmark_0644.csv,LOF,0.6185,0.0,0.282
1454,wine_benchmark_0644.csv,PCA,0.544,0.0,0.013
1455,wine_benchmark_0644.csv,LODA,0.5,0.0,0.098
1456,wine_benchmark_0645.csv,KNN,0.6456,0.0,0.263
1457,wine_benchmark_0645.csv,LOF,0.5837,0.0,0.34
1458,wine_benchmark_0645.csv,PCA,0.4663,0.0,0.0145
1459,wine_benchmark_0645.csv,LODA,0.4406,0.0,0.1
1460,wine_benchmark_0646.csv,KNN,0.5056,0.0,0.587
1461,wine_benchmark_0646.csv,LOF,0.4933,0.0,0.565
1462,wine_benchmark_0646.csv,PCA,0.4544,0.0,0.025
1463,wine_benchmark_0646.csv,LODA,0.4365,0.0,0.107
1464,wine_benchmark_0647.csv,KNN,0.7605,0.0,0.4596
1465,wine_benchmark_0647.csv,LOF,0.7691,0.0,0.553
1466,wine_benchmark_0647.csv,PCA,0.5624,0.0,0.027
1467,wine_benchmark_0647.csv,LODA,0.5489,0.0,0.084
1468,wine_benchmark_0648.csv,KNN,0.6467,0.0,0.504
1469,wine_benchmark_0648.csv,LOF,0.6167,0.0,0.6402
1470,wine_benchmark_0648.csv,PCA,0.592,0.0,0.015
1471,wine_benchmark_0648.csv,LODA,0.5581,0.0,0.09
1472,wine_benchmark_0649.csv,KNN,0.6336,0.0,0.5041
1473,wine_benchmark_0649.csv,LOF,0.6507,0.0,0.6521
1474,wine_benchmark_0649.csv,PCA,0.5046,0.0,0.017
1475,wine_benchmark_0649.csv,LODA,0.5208,0.0,0.104
1476,wine_benchmark_0650.csv,KNN,0.6028,0.0,0.396
1477,wine_benchmark_0650.csv,LOF,0.5824,0.0,0.477
1478,wine_benchmark_0650.csv,PCA,0.5698,0.0,0.016
1479,wine_benchmark_0650.csv,LODA,0.5511,0.0,0.09
1480,wine_benchmark_0651.csv,KNN,0.5262,0.0,0.7121
1481,wine_benchmark_0651.csv,LOF,0.4952,0.0,0.9601
1482,wine_benchmark_0651.csv,PCA,0.5388,0.0,0.032
1483,wine_benchmark_0651.csv,LODA,0.4677,0.0,0.1
1484,wine_benchmark_0652.csv,KNN,0.5942,0.0,0.8926
1485,wine_benchmark_0652.csv,LOF,0.5599,0.0,0.9261
1486,wine_benchmark_0652.csv,PCA,0.4942,0.0,0.026
1487,wine_benchmark_0652.csv,LODA,0.4282,0.0,0.081
1488,wine_benchmark_0653.csv,KNN,0.5756,0.0,0.9171
1489,wine_benchmark_0653.csv,LOF,0.5466,0.0,0.8991
1490,wine_benchmark_0653.csv,PCA,0.5205,0.0,0.039
1491,wine_benchmark_0653.csv,LODA,0.5304,0.0,0.086
1492,wine_benchmark_0654.csv,KNN,0.6088,0.0,0.9431
1493,wine_benchmark_0654.csv,LOF,0.5942,0.0,0.8231
1494,wine_benchmark_0654.csv,PCA,0.5852,0.0,0.029
1495,wine_benchmark_0654.csv,LODA,0.5519,0.0,0.095
1496,wine_benchmark_0655.csv,KNN,0.5486,0.0,0.8961
1497,wine_benchmark_0655.csv,LOF,0.4932,0.0,0.8591
1498,wine_benchmark_0655.csv,PCA,0.5177,0.0,0.033
1499,wine_benchmark_0655.csv,LODA,0.47,0.0,0.078
1500,wine_benchmark_0656.csv,KNN,0.5529,0.0,1.2431
1501,wine_benchmark_0656.csv,LOF,0.5787,0.0,1.2531
1502,wine_benchmark_0656.csv,PCA,0.5638,0.0,0.058
1503,wine_benchmark_0656.csv,LODA,0.5238,0.0,0.075
1504,wine_benchmark_0657.csv,KNN,0.553,0.0,1.3717
1505,wine_benchmark_0657.csv,LOF,0.5429,0.0,1.4371
1506,wine_benchmark_0657.csv,PCA,0.5391,0.0,0.054
1507,wine_benchmark_0657.csv,LODA,0.4766,0.0,0.073
1508,wine_benchmark_0658.csv,KNN,0.3663,0.0,1.2321
1509,wine_benchmark_0658.csv,LOF,0.34,0.0,1.2158
1510,wine_benchmark_0658.csv,PCA,0.3471,0.0,0.061
1511,wine_benchmark_0658.csv,LODA,0.3653,0.0,0.083
1512,wine_benchmark_0659.csv,KNN,0.5343,0.0,1.4207
1513,wine_benchmark_0659.csv,LOF,0.5374,0.0,1.2821
1514,wine_benchmark_0659.csv,PCA,0.5278,0.0,0.068
1515,wine_benchmark_0659.csv,LODA,0.5581,0.0,0.082
1516,wine_benchmark_0660.csv,KNN,0.5357,0.0,1.2981
1517,wine_benchmark_0660.csv,LOF,0.5326,0.0,1.3436
1518,wine_benchmark_0660.csv,PCA,0.5168,0.0,0.053
1519,wine_benchmark_0660.csv,LODA,0.368,0.0,0.073
1520,wine_benchmark_0661.csv,KNN,0.752,0.0,0.226
1521,wine_benchmark_0661.csv,LOF,0.6846,0.0,0.332
1522,wine_benchmark_0661.csv,PCA,0.7134,0.0,0.011
1523,wine_benchmark_0661.csv,LODA,0.7247,0.0,0.107
1524,wine_benchmark_0662.csv,KNN,0.7068,0.0526,0.27
1525,wine_benchmark_0662.csv,LOF,0.6383,0.0,0.311
1526,wine_benchmark_0662.csv,PCA,0.6405,0.0526,0.011
1527,wine_benchmark_0662.csv,LODA,0.6402,0.0526,0.099
1528,wine_benchmark_0663.csv,KNN,0.6654,0.0,0.226
1529,wine_benchmark_0663.csv,LOF,0.6247,0.0,0.351
1530,wine_benchmark_0663.csv,PCA,0.5558,0.0,0.027
1531,wine_benchmark_0663.csv,LODA,0.5815,0.0,0.114
1532,wine_benchmark_0664.csv,KNN,0.6212,0.0,0.293
1533,wine_benchmark_0664.csv,LOF,0.5369,0.0,0.319
1534,wine_benchmark_0664.csv,PCA,0.6735,0.0,0.011
1535,wine_benchmark_0664.csv,LODA,0.657,0.0,0.09
1536,wine_benchmark_0665.csv,KNN,0.7336,0.0,0.221
1537,wine_benchmark_0665.csv,LOF,0.618,0.0,0.293
1538,wine_benchmark_0665.csv,PCA,0.6376,0.0,0.012
1539,wine_benchmark_0665.csv,LODA,0.6811,0.0,0.1
1540,wine_benchmark_0666.csv,KNN,0.5695,0.0,0.5296
1541,wine_benchmark_0666.csv,LOF,0.562,0.0,0.6579
1542,wine_benchmark_0666.csv,PCA,0.5663,0.0,0.017
1543,wine_benchmark_0666.csv,LODA,0.5692,0.0,0.079
1544,wine_benchmark_0667.csv,KNN,0.5826,0.0,0.423
1545,wine_benchmark_0667.csv,LOF,0.5657,0.0,0.634
1546,wine_benchmark_0667.csv,PCA,0.6215,0.0,0.015
1547,wine_benchmark_0667.csv,LODA,0.6327,0.0,0.095
1548,wine_benchmark_0668.csv,KNN,0.7686,0.0,0.533
1549,wine_benchmark_0668.csv,LOF,0.7043,0.0,0.521
1550,wine_benchmark_0668.csv,PCA,0.7579,0.0,0.017
1551,wine_benchmark_0668.csv,LODA,0.6966,0.0,0.1
1552,wine_benchmark_0669.csv,KNN,0.6532,0.0,0.572
1553,wine_benchmark_0669.csv,LOF,0.6205,0.0,0.595
1554,wine_benchmark_0669.csv,PCA,0.6083,0.0,0.016
1555,wine_benchmark_0669.csv,LODA,0.6185,0.0,0.093
1556,wine_benchmark_0670.csv,KNN,0.6116,0.0,0.522
1557,wine_benchmark_0670.csv,LOF,0.6102,0.0,0.553
1558,wine_benchmark_0670.csv,PCA,0.5924,0.0526,0.017
1559,wine_benchmark_0670.csv,LODA,0.6228,0.0,0.085
1560,wine_benchmark_0671.csv,KNN,0.6326,0.0,1.0001
1561,wine_benchmark_0671.csv,LOF,0.6065,0.0,0.9091
1562,wine_benchmark_0671.csv,PCA,0.6132,0.0,0.027
1563,wine_benchmark_0671.csv,LODA,0.5938,0.0,0.087
1564,wine_benchmark_0672.csv,KNN,0.6408,0.0,0.8151
1565,wine_benchmark_0672.csv,LOF,0.6027,0.0,1.0011
1566,wine_benchmark_0672.csv,PCA,0.6035,0.0,0.024
1567,wine_benchmark_0672.csv,LODA,0.5808,0.0,0.084
1568,wine_benchmark_0673.csv,KNN,0.5681,0.0526,1.0757
1569,wine_benchmark_0673.csv,LOF,0.5448,0.0526,0.9771
1570,wine_benchmark_0673.csv,PCA,0.5737,0.0526,0.026
1571,wine_benchmark_0673.csv,LODA,0.5717,0.0526,0.089
1572,wine_benchmark_0674.csv,KNN,0.6353,0.0,0.868
1573,wine_benchmark_0674.csv,LOF,0.6416,0.0,0.8951
1574,wine_benchmark_0674.csv,PCA,0.5796,0.0,0.031
1575,wine_benchmark_0674.csv,LODA,0.4841,0.0,0.082
1576,wine_benchmark_0675.csv,KNN,0.6306,0.0,0.8454
1577,wine_benchmark_0675.csv,LOF,0.6154,0.0,0.8509
1578,wine_benchmark_0675.csv,PCA,0.6236,0.0,0.029
1579,wine_benchmark_0675.csv,LODA,0.572,0.0,0.072
1580,wine_benchmark_0676.csv,KNN,0.4381,0.0,1.4352
1581,wine_benchmark_0676.csv,LOF,0.4124,0.0,1.2841
1582,wine_benchmark_0676.csv,PCA,0.4745,0.0526,0.052
1583,wine_benchmark_0676.csv,LODA,0.3406,0.0,0.075
1584,wine_benchmark_0677.csv,KNN,0.6633,0.0526,1.0761
1585,wine_benchmark_0677.csv,LOF,0.6132,0.0526,1.3856
1586,wine_benchmark_0677.csv,PCA,0.6508,0.0,0.062
1587,wine_benchmark_0677.csv,LODA,0.7035,0.0,0.069
1588,wine_benchmark_0678.csv,KNN,0.5325,0.0,1.2241
1589,wine_benchmark_0678.csv,LOF,0.5521,0.0,1.4351
1590,wine_benchmark_0678.csv,PCA,0.4884,0.0,0.062
1591,wine_benchmark_0678.csv,LODA,0.5452,0.0,0.084
1592,wine_benchmark_0679.csv,KNN,0.5803,0.0526,1.3167
1593,wine_benchmark_0679.csv,LOF,0.5627,0.0526,1.5082
1594,wine_benchmark_0679.csv,PCA,0.5479,0.0526,0.061
1595,wine_benchmark_0679.csv,LODA,0.5606,0.0526,0.084
1596,wine_benchmark_0680.csv,KNN,0.5933,0.0,1.2761
1597,wine_benchmark_0680.csv,LOF,0.573,0.0,1.2962
1598,wine_benchmark_0680.csv,PCA,0.5774,0.0,0.064
1599,wine_benchmark_0680.csv,LODA,0.5959,0.0,0.094
1600,wine_benchmark_0681.csv,KNN,0.7093,0.0,0.227
1601,wine_benchmark_0681.csv,LOF,0.6542,0.0526,0.402
1602,wine_benchmark_0681.csv,PCA,0.6363,0.0556,0.016
1603,wine_benchmark_0681.csv,LODA,0.6026,0.0,0.111
1604,wine_benchmark_0682.csv,KNN,0.6631,0.0,0.326
1605,wine_benchmark_0682.csv,LOF,0.6154,0.0526,0.336
1606,wine_benchmark_0682.csv,PCA,0.5887,0.0,0.013
1607,wine_benchmark_0682.csv,LODA,0.5406,0.0,0.101
1608,wine_benchmark_0683.csv,KNN,0.5711,0.0,0.23
1609,wine_benchmark_0683.csv,LOF,0.5941,0.0526,0.385
1610,wine_benchmark_0683.csv,PCA,0.6854,0.0,0.013
1611,wine_benchmark_0683.csv,LODA,0.6851,0.0,0.108
1612,wine_benchmark_0684.csv,KNN,0.7417,0.1053,0.29
1613,wine_benchmark_0684.csv,LOF,0.7621,0.1053,0.406
1614,wine_benchmark_0684.csv,PCA,0.6846,0.1053,0.017
1615,wine_benchmark_0684.csv,LODA,0.719,0.0526,0.088
1616,wine_benchmark_0685.csv,KNN,0.6065,0.0,0.203
1617,wine_benchmark_0685.csv,LOF,0.5939,0.0,0.307
1618,wine_benchmark_0685.csv,PCA,0.6403,0.0,0.014
1619,wine_benchmark_0685.csv,LODA,0.6221,0.0,0.096
1620,wine_benchmark_0686.csv,KNN,0.7318,0.0,0.495
1621,wine_benchmark_0686.csv,LOF,0.6896,0.0,0.5733
1622,wine_benchmark_0686.csv,PCA,0.6876,0.0,0.018
1623,wine_benchmark_0686.csv,LODA,0.6321,0.0,0.0713
1624,wine_benchmark_0687.csv,KNN,0.6806,0.0,0.455
1625,wine_benchmark_0687.csv,LOF,0.6651,0.0,0.632
1626,wine_benchmark_0687.csv,PCA,0.6623,0.0,0.015
1627,wine_benchmark_0687.csv,LODA,0.6571,0.0,0.091
1628,wine_benchmark_0688.csv,KNN,0.6809,0.0,0.509
1629,wine_benchmark_0688.csv,LOF,0.6525,0.0,0.6016
1630,wine_benchmark_0688.csv,PCA,0.6413,0.0,0.023
1631,wine_benchmark_0688.csv,LODA,0.6289,0.0,0.085
1632,wine_benchmark_0689.csv,KNN,0.6717,0.0,0.501
1633,wine_benchmark_0689.csv,LOF,0.642,0.0,0.521
1634,wine_benchmark_0689.csv,PCA,0.6516,0.0,0.025
1635,wine_benchmark_0689.csv,LODA,0.5838,0.0,0.091
1636,wine_benchmark_0690.csv,KNN,0.5416,0.0,0.5155
1637,wine_benchmark_0690.csv,LOF,0.5532,0.0,0.5591
1638,wine_benchmark_0690.csv,PCA,0.5587,0.0,0.021
1639,wine_benchmark_0690.csv,LODA,0.5252,0.0,0.096
1640,wine_benchmark_0691.csv,KNN,0.5866,0.0,0.8941
1641,wine_benchmark_0691.csv,LOF,0.533,0.0,0.8877
1642,wine_benchmark_0691.csv,PCA,0.5657,0.0,0.031
1643,wine_benchmark_0691.csv,LODA,0.4853,0.0,0.081
1644,wine_benchmark_0692.csv,KNN,0.6068,0.0,0.9451
1645,wine_benchmark_0692.csv,LOF,0.5405,0.0,0.8451
1646,wine_benchmark_0692.csv,PCA,0.58,0.0,0.031
1647,wine_benchmark_0692.csv,LODA,0.6873,0.0,0.078
1648,wine_benchmark_0693.csv,KNN,0.6453,0.0,0.7744
1649,wine_benchmark_0693.csv,LOF,0.61,0.0,0.9631
1650,wine_benchmark_0693.csv,PCA,0.6561,0.0,0.03
1651,wine_benchmark_0693.csv,LODA,0.5921,0.0,0.094
1652,wine_benchmark_0694.csv,KNN,0.638,0.0,0.9221
1653,wine_benchmark_0694.csv,LOF,0.5454,0.0,0.9581
1654,wine_benchmark_0694.csv,PCA,0.6473,0.0,0.033
1655,wine_benchmark_0694.csv,LODA,0.6118,0.0,0.085
1656,wine_benchmark_0695.csv,KNN,0.6576,0.0,0.901
1657,wine_benchmark_0695.csv,LOF,0.603,0.0,0.8336
1658,wine_benchmark_0695.csv,PCA,0.5937,0.0,0.029
1659,wine_benchmark_0695.csv,LODA,0.5659,0.0,0.088
1660,wine_benchmark_0696.csv,KNN,0.5535,0.0,1.2681
1661,wine_benchmark_0696.csv,LOF,0.5084,0.0,1.4401
1662,wine_benchmark_0696.csv,PCA,0.5612,0.0,0.064
1663,wine_benchmark_0696.csv,LODA,0.4966,0.0,0.091
1664,wine_benchmark_0697.csv,KNN,0.6602,0.0,1.3151
1665,wine_benchmark_0697.csv,LOF,0.6259,0.0,1.2341
1666,wine_benchmark_0697.csv,PCA,0.6746,0.0,0.058
1667,wine_benchmark_0697.csv,LODA,0.6246,0.0,0.091
1668,wine_benchmark_0698.csv,KNN,0.5368,0.0,1.3651
1669,wine_benchmark_0698.csv,LOF,0.4939,0.0,1.3302
1670,wine_benchmark_0698.csv,PCA,0.5244,0.0,0.06
1671,wine_benchmark_0698.csv,LODA,0.6294,0.0,0.079
1672,wine_benchmark_0699.csv,KNN,0.4949,0.0526,1.1406
1673,wine_benchmark_0699.csv,LOF,0.5239,0.0526,1.1591
1674,wine_benchmark_0699.csv,PCA,0.4851,0.0526,0.068
1675,wine_benchmark_0699.csv,LODA,0.5388,0.0,0.073
1676,wine_benchmark_0700.csv,KNN,0.5995,0.0,1.4141
1677,wine_benchmark_0700.csv,LOF,0.5535,0.0,1.3711
1678,wine_benchmark_0700.csv,PCA,0.6303,0.0,0.056
1679,wine_benchmark_0700.csv,LODA,0.517,0.0,0.074
1680,wine_benchmark_0701.csv,KNN,0.6011,0.0,0.28
1681,wine_benchmark_0701.csv,LOF,0.5783,0.0,0.361
1682,wine_benchmark_0701.csv,PCA,0.5564,0.0,0.011
1683,wine_benchmark_0701.csv,LODA,0.5565,0.0,0.085
1684,wine_benchmark_0702.csv,KNN,0.6369,0.0,0.279
1685,wine_benchmark_0702.csv,LOF,0.5972,0.0,0.412
1686,wine_benchmark_0702.csv,PCA,0.5287,0.0,0.019
1687,wine_benchmark_0702.csv,LODA,0.5282,0.0,0.089
1688,wine_benchmark_0703.csv,KNN,0.6815,0.0,0.217
1689,wine_benchmark_0703.csv,LOF,0.6784,0.0,0.354
1690,wine_benchmark_0703.csv,PCA,0.6475,0.0,0.014
1691,wine_benchmark_0703.csv,LODA,0.6104,0.0,0.09
1692,wine_benchmark_0704.csv,KNN,0.6386,0.0,0.254
1693,wine_benchmark_0704.csv,LOF,0.611,0.0,0.37
1694,wine_benchmark_0704.csv,PCA,0.5039,0.0,0.014
1695,wine_benchmark_0704.csv,LODA,0.5528,0.0,0.107
1696,wine_benchmark_0705.csv,KNN,0.707,0.0,0.2976
1697,wine_benchmark_0705.csv,LOF,0.644,0.0,0.341
1698,wine_benchmark_0705.csv,PCA,0.6423,0.0,0.011
1699,wine_benchmark_0705.csv,LODA,0.5566,0.0,0.107
1700,wine_benchmark_0706.csv,KNN,0.6388,0.0,0.552
1701,wine_benchmark_0706.csv,LOF,0.6174,0.0526,0.56
1702,wine_benchmark_0706.csv,PCA,0.6418,0.0,0.022
1703,wine_benchmark_0706.csv,LODA,0.539,0.0,0.117
1704,wine_benchmark_0707.csv,KNN,0.533,0.0,0.5121
1705,wine_benchmark_0707.csv,LOF,0.53,0.0,0.6439
1706,wine_benchmark_0707.csv,PCA,0.5863,0.0,0.027
1707,wine_benchmark_0707.csv,LODA,0.6426,0.0,0.097
1708,wine_benchmark_0708.csv,KNN,0.6517,0.0,0.535
1709,wine_benchmark_0708.csv,LOF,0.605,0.0,0.546
1710,wine_benchmark_0708.csv,PCA,0.5411,0.0,0.016
1711,wine_benchmark_0708.csv,LODA,0.5847,0.0,0.105
1712,wine_benchmark_0709.csv,KNN,0.6812,0.0,0.4656
1713,wine_benchmark_0709.csv,LOF,0.6708,0.0,0.509
1714,wine_benchmark_0709.csv,PCA,0.5534,0.0,0.018
1715,wine_benchmark_0709.csv,LODA,0.5517,0.0,0.097
1716,wine_benchmark_0710.csv,KNN,0.5997,0.0,0.7951
1717,wine_benchmark_0710.csv,LOF,0.607,0.0,0.6791
1718,wine_benchmark_0710.csv,PCA,0.6114,0.0,0.019
1719,wine_benchmark_0710.csv,LODA,0.693,0.0,0.082
1720,wine_benchmark_0711.csv,KNN,0.4923,0.0,0.9751
1721,wine_benchmark_0711.csv,LOF,0.474,0.0,0.8821
1722,wine_benchmark_0711.csv,PCA,0.4792,0.0,0.036
1723,wine_benchmark_0711.csv,LODA,0.4448,0.0,0.0975
1724,wine_benchmark_0712.csv,KNN,0.6017,0.0526,0.8565
1725,wine_benchmark_0712.csv,LOF,0.562,0.0526,0.9511
1726,wine_benchmark_0712.csv,PCA,0.6049,0.0,0.027
1727,wine_benchmark_0712.csv,LODA,0.5427,0.0,0.086
1728,wine_benchmark_0713.csv,KNN,0.6124,0.0,0.9421
1729,wine_benchmark_0713.csv,LOF,0.5822,0.0,0.7951
1730,wine_benchmark_0713.csv,PCA,0.5844,0.0,0.037
1731,wine_benchmark_0713.csv,LODA,0.4971,0.0,0.091
1732,wine_benchmark_0714.csv,KNN,0.5312,0.0,1.0751
1733,wine_benchmark_0714.csv,LOF,0.5352,0.0,0.9231
1734,wine_benchmark_0714.csv,PCA,0.5148,0.0,0.023
1735,wine_benchmark_0714.csv,LODA,0.4352,0.0,0.08
1736,wine_benchmark_0715.csv,KNN,0.684,0.0,0.9411
1737,wine_benchmark_0715.csv,LOF,0.6318,0.0,0.8431
1738,wine_benchmark_0715.csv,PCA,0.6529,0.0,0.032
1739,wine_benchmark_0715.csv,LODA,0.5907,0.0,0.0764
