,benchmark,model,AUC,precision @ rank,anomaly.rate,time
3386,skin_benchmark_0967.csv,PCA,0.6014,0.0,0.01,0.011
3387,skin_benchmark_0967.csv,LODA,0.6524,0.0,0.01,0.12
3388,skin_benchmark_0968.csv,KNN,0.931,0.0,0.01,0.054
3389,skin_benchmark_0968.csv,LOF,0.5553,0.0,0.01,0.093
3390,skin_benchmark_0968.csv,PCA,0.6032,0.0,0.01,0.017
3391,skin_benchmark_0968.csv,LODA,0.6553,0.0,0.01,0.144
3392,skin_benchmark_0969.csv,KNN,0.9274,0.0,0.01,0.098
3393,skin_benchmark_0969.csv,LOF,0.5416,0.0,0.01,0.17
3394,skin_benchmark_0969.csv,PCA,0.531,0.0,0.01,0.017
3395,skin_benchmark_0969.csv,LODA,0.5724,0.0,0.01,0.135
3396,skin_benchmark_0970.csv,KNN,0.9397,0.0167,0.01,0.07
3397,skin_benchmark_0970.csv,LOF,0.5425,0.0,0.01,0.141
3398,skin_benchmark_0970.csv,PCA,0.5509,0.0,0.01,0.013
3399,skin_benchmark_0970.csv,LODA,0.7342,0.0,0.01,0.132
3400,skin_benchmark_0971.csv,KNN,0.9243,0.0167,0.01,0.169
3401,skin_benchmark_0971.csv,LOF,0.7963,0.0,0.01,0.263
3402,skin_benchmark_0971.csv,PCA,0.5467,0.0,0.01,0.015
3403,skin_benchmark_0971.csv,LODA,0.6189,0.0,0.01,0.143
3404,skin_benchmark_0972.csv,KNN,0.9222,0.0167,0.01,0.181
3405,skin_benchmark_0972.csv,LOF,0.7513,0.0,0.01,0.31
3406,skin_benchmark_0972.csv,PCA,0.6024,0.0,0.01,0.014
3407,skin_benchmark_0972.csv,LODA,0.6567,0.0,0.01,0.103
3408,skin_benchmark_0973.csv,KNN,0.9342,0.0,0.01,0.137
3409,skin_benchmark_0973.csv,LOF,0.8274,0.0167,0.01,0.241
3410,skin_benchmark_0973.csv,PCA,0.5602,0.0,0.01,0.02
3411,skin_benchmark_0973.csv,LODA,0.6545,0.0,0.01,0.12
3412,skin_benchmark_0974.csv,KNN,0.9181,0.0167,0.01,0.172
3413,skin_benchmark_0974.csv,LOF,0.7802,0.0,0.01,0.216
3414,skin_benchmark_0974.csv,PCA,0.5609,0.0,0.01,0.014
3415,skin_benchmark_0974.csv,LODA,0.6379,0.0,0.01,0.118
3416,skin_benchmark_0975.csv,KNN,0.9251,0.0,0.01,0.172
3417,skin_benchmark_0975.csv,LOF,0.7953,0.0,0.01,0.331
3418,skin_benchmark_0975.csv,PCA,0.5762,0.0,0.01,0.021
3419,skin_benchmark_0975.csv,LODA,0.7641,0.0,0.01,0.107
3420,skin_benchmark_0976.csv,KNN,0.8368,0.0167,0.01,0.8161
3421,skin_benchmark_0976.csv,LOF,0.8874,0.05,0.01,1.3391
3422,skin_benchmark_0976.csv,PCA,0.5456,0.0,0.01,0.024
3423,skin_benchmark_0976.csv,LODA,0.5912,0.0,0.01,0.112
3424,skin_benchmark_0977.csv,KNN,0.8357,0.0167,0.01,0.9911
3425,skin_benchmark_0977.csv,LOF,0.897,0.0167,0.01,1.3271
3426,skin_benchmark_0977.csv,PCA,0.5277,0.0167,0.01,0.026
3427,skin_benchmark_0977.csv,LODA,0.5084,0.0167,0.01,0.11
3428,skin_benchmark_0978.csv,KNN,0.8247,0.0,0.01,0.8631
3429,skin_benchmark_0978.csv,LOF,0.8928,0.0333,0.01,1.3183
3430,skin_benchmark_0978.csv,PCA,0.5164,0.0,0.01,0.026
3431,skin_benchmark_0978.csv,LODA,0.6038,0.0,0.01,0.11
3432,skin_benchmark_0979.csv,KNN,0.8805,0.0,0.01,0.9661
3433,skin_benchmark_0979.csv,LOF,0.9157,0.0167,0.01,1.1621
3434,skin_benchmark_0979.csv,PCA,0.5497,0.0,0.01,0.021
3435,skin_benchmark_0979.csv,LODA,0.512,0.0,0.01,0.098
3436,skin_benchmark_0980.csv,KNN,0.8158,0.0167,0.01,0.7891
3437,skin_benchmark_0980.csv,LOF,0.878,0.0333,0.01,1.0846
3438,skin_benchmark_0980.csv,PCA,0.5083,0.0167,0.01,0.022
3439,skin_benchmark_0980.csv,LODA,0.6471,0.0167,0.01,0.114
3440,skin_benchmark_0981.csv,KNN,0.9126,0.0667,0.01,0.071
3441,skin_benchmark_0981.csv,LOF,0.5169,0.0,0.01,0.08
3442,skin_benchmark_0981.csv,PCA,0.7106,0.0,0.01,0.01
3443,skin_benchmark_0981.csv,LODA,0.7631,0.0,0.01,0.09
3444,skin_benchmark_0982.csv,KNN,0.8531,0.0,0.01,0.042
3445,skin_benchmark_0982.csv,LOF,0.4713,0.0,0.01,0.069
3446,skin_benchmark_0982.csv,PCA,0.6673,0.0,0.01,0.01
3447,skin_benchmark_0982.csv,LODA,0.719,0.0,0.01,0.096
3448,skin_benchmark_0983.csv,KNN,0.9032,0.0833,0.01,0.0505
3449,skin_benchmark_0983.csv,LOF,0.5875,0.0,0.01,0.089
3450,skin_benchmark_0983.csv,PCA,0.5942,0.1833,0.01,0.014
3451,skin_benchmark_0983.csv,LODA,0.8177,0.1833,0.01,0.124
3452,skin_benchmark_0984.csv,KNN,0.8977,0.0,0.01,0.052
3453,skin_benchmark_0984.csv,LOF,0.4554,0.0,0.01,0.089
3454,skin_benchmark_0984.csv,PCA,0.6649,0.0,0.01,0.013
3455,skin_benchmark_0984.csv,LODA,0.7211,0.0,0.01,0.112
3456,skin_benchmark_0985.csv,KNN,0.8911,0.0,0.01,0.048
3457,skin_benchmark_0985.csv,LOF,0.511,0.0,0.01,0.091
3458,skin_benchmark_0985.csv,PCA,0.7201,0.0,0.01,0.013
3459,skin_benchmark_0985.csv,LODA,0.7525,0.0,0.01,0.125
3460,skin_benchmark_0986.csv,KNN,0.9627,0.0833,0.01,0.058
3461,skin_benchmark_0986.csv,LOF,0.5874,0.0,0.01,0.16
3462,skin_benchmark_0986.csv,PCA,0.8851,0.4,0.01,0.018
3463,skin_benchmark_0986.csv,LODA,0.9618,0.3833,0.01,0.088
3464,skin_benchmark_0987.csv,KNN,0.9227,0.0,0.01,0.087
3465,skin_benchmark_0987.csv,LOF,0.6057,0.0,0.01,0.1271
3466,skin_benchmark_0987.csv,PCA,0.7163,0.0,0.01,0.014
3467,skin_benchmark_0987.csv,LODA,0.768,0.0,0.01,0.094
3468,skin_benchmark_0988.csv,KNN,0.9521,0.0333,0.01,0.075
3469,skin_benchmark_0988.csv,LOF,0.617,0.0,0.01,0.152
3470,skin_benchmark_0988.csv,PCA,0.7041,0.2333,0.01,0.021
3471,skin_benchmark_0988.csv,LODA,0.8794,0.0333,0.01,0.097
3472,skin_benchmark_0989.csv,KNN,0.9151,0.0167,0.01,0.078
3473,skin_benchmark_0989.csv,LOF,0.4993,0.0,0.01,0.13
3474,skin_benchmark_0989.csv,PCA,0.6561,0.0667,0.01,0.024
3475,skin_benchmark_0989.csv,LODA,0.8429,0.0167,0.01,0.128
3476,skin_benchmark_0990.csv,KNN,0.9231,0.0,0.01,0.082
3477,skin_benchmark_0990.csv,LOF,0.6398,0.0,0.01,0.123
3478,skin_benchmark_0990.csv,PCA,0.7176,0.0,0.01,0.011
3479,skin_benchmark_0990.csv,LODA,0.8179,0.0,0.01,0.117
3480,skin_benchmark_0991.csv,KNN,0.9655,0.1333,0.01,0.1767
3481,skin_benchmark_0991.csv,LOF,0.8396,0.0167,0.01,0.302
3482,skin_benchmark_0991.csv,PCA,0.739,0.4167,0.01,0.02
3483,skin_benchmark_0991.csv,LODA,0.8743,0.3667,0.01,0.117
3484,skin_benchmark_0992.csv,KNN,0.9395,0.0,0.01,0.195
3485,skin_benchmark_0992.csv,LOF,0.8493,0.0167,0.01,0.323
3486,skin_benchmark_0992.csv,PCA,0.7096,0.0,0.01,0.014
3487,skin_benchmark_0992.csv,LODA,0.7358,0.0167,0.01,0.128
3488,skin_benchmark_0993.csv,KNN,0.9117,0.0,0.01,0.155
3489,skin_benchmark_0993.csv,LOF,0.7679,0.0,0.01,0.2595
3490,skin_benchmark_0993.csv,PCA,0.6619,0.0,0.01,0.015
3491,skin_benchmark_0993.csv,LODA,0.692,0.0,0.01,0.114
3492,skin_benchmark_0994.csv,KNN,0.921,0.0333,0.01,0.144
3493,skin_benchmark_0994.csv,LOF,0.8376,0.0167,0.01,0.274
3494,skin_benchmark_0994.csv,PCA,0.6496,0.0,0.01,0.015
3495,skin_benchmark_0994.csv,LODA,0.7176,0.0167,0.01,0.089
3496,skin_benchmark_0995.csv,KNN,0.926,0.05,0.01,0.135
3497,skin_benchmark_0995.csv,LOF,0.7791,0.0167,0.01,0.3395
3498,skin_benchmark_0995.csv,PCA,0.715,0.0,0.01,0.015
3499,skin_benchmark_0995.csv,LODA,0.7057,0.0167,0.01,0.11
3500,skin_benchmark_0996.csv,KNN,0.9228,0.0,0.01,1.0851
3501,skin_benchmark_0996.csv,LOF,0.9463,0.1167,0.01,1.1671
3502,skin_benchmark_0996.csv,PCA,0.7341,0.0,0.01,0.026
3503,skin_benchmark_0996.csv,LODA,0.6649,0.0,0.01,0.1085
3504,skin_benchmark_0997.csv,KNN,0.8924,0.0,0.01,0.7712
3505,skin_benchmark_0997.csv,LOF,0.905,0.0333,0.01,0.9671
3506,skin_benchmark_0997.csv,PCA,0.6417,0.0,0.01,0.026
3507,skin_benchmark_0997.csv,LODA,0.6072,0.0167,0.01,0.116
3508,skin_benchmark_0998.csv,KNN,0.9471,0.1833,0.01,0.8071
3509,skin_benchmark_0998.csv,LOF,0.9464,0.0833,0.01,0.9781
3510,skin_benchmark_0998.csv,PCA,0.8026,0.3667,0.01,0.018
3511,skin_benchmark_0998.csv,LODA,0.7491,0.1667,0.01,0.118
3512,skin_benchmark_0999.csv,KNN,0.8461,0.0,0.01,0.8611
3513,skin_benchmark_0999.csv,LOF,0.8912,0.0167,0.01,1.0821
3514,skin_benchmark_0999.csv,PCA,0.6307,0.0,0.01,0.027
3515,skin_benchmark_0999.csv,LODA,0.6193,0.0167,0.01,0.113
3516,skin_benchmark_1000.csv,KNN,0.8897,0.0,0.01,0.8894
3517,skin_benchmark_1000.csv,LOF,0.9172,0.05,0.01,1.1171
3518,skin_benchmark_1000.csv,PCA,0.6255,0.0,0.01,0.021
3519,skin_benchmark_1000.csv,LODA,0.6492,0.0167,0.01,0.115
3520,skin_benchmark_1001.csv,KNN,0.9339,0.0333,0.01,0.042
3521,skin_benchmark_1001.csv,LOF,0.4802,0.0,0.01,0.09
3522,skin_benchmark_1001.csv,PCA,0.6003,0.0,0.01,0.015
3523,skin_benchmark_1001.csv,LODA,0.8005,0.0,0.01,0.142
3524,skin_benchmark_1002.csv,KNN,0.9536,0.05,0.01,0.039
3525,skin_benchmark_1002.csv,LOF,0.4553,0.0,0.01,0.073
3526,skin_benchmark_1002.csv,PCA,0.6105,0.0,0.01,0.023
3527,skin_benchmark_1002.csv,LODA,0.8023,0.0,0.01,0.105
3528,skin_benchmark_1003.csv,KNN,0.9472,0.0,0.01,0.04
3529,skin_benchmark_1003.csv,LOF,0.454,0.0,0.01,0.081
3530,skin_benchmark_1003.csv,PCA,0.6065,0.0,0.01,0.015
3531,skin_benchmark_1003.csv,LODA,0.6976,0.0,0.01,0.103
3532,skin_benchmark_1004.csv,KNN,0.9469,0.1,0.01,0.065
3533,skin_benchmark_1004.csv,LOF,0.4611,0.0,0.01,0.073
3534,skin_benchmark_1004.csv,PCA,0.5788,0.0,0.01,0.015
3535,skin_benchmark_1004.csv,LODA,0.7402,0.0,0.01,0.1158
3536,skin_benchmark_1005.csv,KNN,0.9422,0.0667,0.01,0.05
3537,skin_benchmark_1005.csv,LOF,0.4407,0.0,0.01,0.107
3538,skin_benchmark_1005.csv,PCA,0.6272,0.0,0.01,0.016
3539,skin_benchmark_1005.csv,LODA,0.6795,0.0,0.01,0.106
3540,skin_benchmark_1006.csv,KNN,0.9371,0.0,0.01,0.084
3541,skin_benchmark_1006.csv,LOF,0.5415,0.0,0.01,0.146
3542,skin_benchmark_1006.csv,PCA,0.5935,0.0,0.01,0.024
3543,skin_benchmark_1006.csv,LODA,0.672,0.0,0.01,0.138
3544,skin_benchmark_1007.csv,KNN,0.9355,0.0333,0.01,0.083
3545,skin_benchmark_1007.csv,LOF,0.5271,0.0,0.01,0.146
3546,skin_benchmark_1007.csv,PCA,0.5439,0.0,0.01,0.028
3547,skin_benchmark_1007.csv,LODA,0.718,0.0,0.01,0.122
3548,skin_benchmark_1008.csv,KNN,0.9472,0.0167,0.01,0.063
3549,skin_benchmark_1008.csv,LOF,0.5838,0.0,0.01,0.097
3550,skin_benchmark_1008.csv,PCA,0.5869,0.0,0.01,0.011
3551,skin_benchmark_1008.csv,LODA,0.63,0.0,0.01,0.1184
3552,skin_benchmark_1009.csv,KNN,0.9351,0.05,0.01,0.079
3553,skin_benchmark_1009.csv,LOF,0.4297,0.0,0.01,0.137
3554,skin_benchmark_1009.csv,PCA,0.568,0.0,0.01,0.017
3555,skin_benchmark_1009.csv,LODA,0.6874,0.0,0.01,0.11
3556,skin_benchmark_1010.csv,KNN,0.9412,0.0,0.01,0.0815
3557,skin_benchmark_1010.csv,LOF,0.5391,0.0,0.01,0.095
3558,skin_benchmark_1010.csv,PCA,0.6423,0.0,0.01,0.011
3559,skin_benchmark_1010.csv,LODA,0.8006,0.0,0.01,0.127
3560,skin_benchmark_1011.csv,KNN,0.9242,0.0,0.01,0.227
3561,skin_benchmark_1011.csv,LOF,0.8074,0.0,0.01,0.258
3562,skin_benchmark_1011.csv,PCA,0.5702,0.0,0.01,0.011
3563,skin_benchmark_1011.csv,LODA,0.7205,0.0,0.01,0.083
3564,skin_benchmark_1012.csv,KNN,0.9298,0.0,0.01,0.178
3565,skin_benchmark_1012.csv,LOF,0.8296,0.0,0.01,0.2341
3566,skin_benchmark_1012.csv,PCA,0.5686,0.0,0.01,0.016
3567,skin_benchmark_1012.csv,LODA,0.6149,0.0,0.01,0.15
3568,skin_benchmark_1013.csv,KNN,0.9315,0.0,0.01,0.231
3569,skin_benchmark_1013.csv,LOF,0.8292,0.0,0.01,0.2621
3570,skin_benchmark_1013.csv,PCA,0.5735,0.0,0.01,0.02
3571,skin_benchmark_1013.csv,LODA,0.7089,0.0,0.01,0.145
3572,skin_benchmark_1014.csv,KNN,0.9317,0.0,0.01,0.196
3573,skin_benchmark_1014.csv,LOF,0.7716,0.0,0.01,0.279
3574,skin_benchmark_1014.csv,PCA,0.527,0.0,0.01,0.015
3575,skin_benchmark_1014.csv,LODA,0.6436,0.0,0.01,0.106
3576,skin_benchmark_1015.csv,KNN,0.9193,0.0167,0.01,0.148
3577,skin_benchmark_1015.csv,LOF,0.7748,0.0167,0.01,0.282
3578,skin_benchmark_1015.csv,PCA,0.5752,0.0,0.01,0.012
3579,skin_benchmark_1015.csv,LODA,0.5702,0.0,0.01,0.1475
3580,skin_benchmark_1016.csv,KNN,0.8222,0.0,0.01,0.8391
3581,skin_benchmark_1016.csv,LOF,0.9044,0.0,0.01,1.103
3582,skin_benchmark_1016.csv,PCA,0.5071,0.0,0.01,0.023
3583,skin_benchmark_1016.csv,LODA,0.4963,0.0,0.01,0.113
3584,skin_benchmark_1017.csv,KNN,0.8562,0.0,0.01,0.7441
3585,skin_benchmark_1017.csv,LOF,0.9258,0.0667,0.01,1.1366
3586,skin_benchmark_1017.csv,PCA,0.528,0.0,0.01,0.02
3587,skin_benchmark_1017.csv,LODA,0.5928,0.0167,0.01,0.134
3588,skin_benchmark_1018.csv,KNN,0.8279,0.0167,0.01,0.7331
3589,skin_benchmark_1018.csv,LOF,0.9024,0.0667,0.01,1.2141
3590,skin_benchmark_1018.csv,PCA,0.5281,0.0,0.01,0.024
3591,skin_benchmark_1018.csv,LODA,0.5216,0.0167,0.01,0.118
3592,skin_benchmark_1019.csv,KNN,0.846,0.0,0.01,0.8991
3593,skin_benchmark_1019.csv,LOF,0.8932,0.0167,0.01,1.1711
3594,skin_benchmark_1019.csv,PCA,0.4899,0.0,0.01,0.028
3595,skin_benchmark_1019.csv,LODA,0.5399,0.0,0.01,0.103
3596,skin_benchmark_1020.csv,KNN,0.8378,0.0,0.01,0.7081
3597,skin_benchmark_1020.csv,LOF,0.9031,0.05,0.01,1.1371
3598,skin_benchmark_1020.csv,PCA,0.507,0.0,0.01,0.019
3599,skin_benchmark_1020.csv,LODA,0.4527,0.0,0.01,0.102
3600,skin_benchmark_1021.csv,KNN,0.9373,0.0169,0.01,0.041
3601,skin_benchmark_1021.csv,LOF,0.5668,0.0,0.01,0.109
3602,skin_benchmark_1021.csv,PCA,0.4197,0.0,0.01,0.012
3603,skin_benchmark_1021.csv,LODA,0.6247,0.0,0.01,0.102
3604,skin_benchmark_1022.csv,KNN,0.942,0.0167,0.01,0.04
3605,skin_benchmark_1022.csv,LOF,0.6244,0.0,0.01,0.071
3606,skin_benchmark_1022.csv,PCA,0.3529,0.0,0.01,0.011
3607,skin_benchmark_1022.csv,LODA,0.5796,0.0,0.01,0.124
3608,skin_benchmark_1023.csv,KNN,0.9534,0.0167,0.01,0.053
3609,skin_benchmark_1023.csv,LOF,0.6449,0.0,0.01,0.086
3610,skin_benchmark_1023.csv,PCA,0.3989,0.0,0.01,0.013
3611,skin_benchmark_1023.csv,LODA,0.608,0.0,0.01,0.113
3612,skin_benchmark_1024.csv,KNN,0.9428,0.0333,0.01,0.041
3613,skin_benchmark_1024.csv,LOF,0.6085,0.0,0.01,0.085
3614,skin_benchmark_1024.csv,PCA,0.4119,0.0,0.01,0.011
3615,skin_benchmark_1024.csv,LODA,0.565,0.0,0.01,0.11
3616,skin_benchmark_1025.csv,KNN,0.9584,0.0667,0.01,0.053
3617,skin_benchmark_1025.csv,LOF,0.6335,0.0,0.01,0.133
3618,skin_benchmark_1025.csv,PCA,0.4058,0.0,0.01,0.015
3619,skin_benchmark_1025.csv,LODA,0.6397,0.0,0.01,0.123
3620,skin_benchmark_1026.csv,KNN,0.9214,0.0167,0.01,0.081
3621,skin_benchmark_1026.csv,LOF,0.6894,0.0,0.01,0.16
3622,skin_benchmark_1026.csv,PCA,0.4205,0.0,0.01,0.015
3623,skin_benchmark_1026.csv,LODA,0.535,0.0,0.01,0.161
3624,skin_benchmark_1027.csv,KNN,0.9164,0.05,0.01,0.074
3625,skin_benchmark_1027.csv,LOF,0.6631,0.0,0.01,0.124
3626,skin_benchmark_1027.csv,PCA,0.3877,0.0,0.01,0.014
3627,skin_benchmark_1027.csv,LODA,0.4397,0.0,0.01,0.117
3628,skin_benchmark_1028.csv,KNN,0.8966,0.0167,0.01,0.073
3629,skin_benchmark_1028.csv,LOF,0.6161,0.0,0.01,0.099
3630,skin_benchmark_1028.csv,PCA,0.4126,0.0,0.01,0.01
3631,skin_benchmark_1028.csv,LODA,0.5205,0.0,0.01,0.113
3632,skin_benchmark_1029.csv,KNN,0.9265,0.0167,0.01,0.059
3633,skin_benchmark_1029.csv,LOF,0.7435,0.0,0.01,0.099
3634,skin_benchmark_1029.csv,PCA,0.3921,0.0,0.01,0.016
3635,skin_benchmark_1029.csv,LODA,0.5271,0.0,0.01,0.112
3636,skin_benchmark_1030.csv,KNN,0.8566,0.0167,0.01,0.059
3637,skin_benchmark_1030.csv,LOF,0.5515,0.0,0.01,0.108
3638,skin_benchmark_1030.csv,PCA,0.412,0.0,0.01,0.013
3639,skin_benchmark_1030.csv,LODA,0.4756,0.0,0.01,0.109
3640,skin_benchmark_1031.csv,KNN,0.8495,0.0,0.01,0.162
3641,skin_benchmark_1031.csv,LOF,0.7666,0.0167,0.01,0.33
3642,skin_benchmark_1031.csv,PCA,0.3855,0.0,0.01,0.013
3643,skin_benchmark_1031.csv,LODA,0.5216,0.0,0.01,0.147
3644,skin_benchmark_1032.csv,KNN,0.8303,0.0167,0.01,0.177
3645,skin_benchmark_1032.csv,LOF,0.7202,0.0,0.01,0.305
3646,skin_benchmark_1032.csv,PCA,0.3628,0.0,0.01,0.014
3647,skin_benchmark_1032.csv,LODA,0.4753,0.0,0.01,0.113
3648,skin_benchmark_1033.csv,KNN,0.8489,0.0333,0.01,0.188
3649,skin_benchmark_1033.csv,LOF,0.7413,0.0,0.01,0.274
3650,skin_benchmark_1033.csv,PCA,0.4286,0.0,0.01,0.023
3651,skin_benchmark_1033.csv,LODA,0.4651,0.0,0.01,0.112
3652,skin_benchmark_1034.csv,KNN,0.8616,0.0,0.01,0.159
3653,skin_benchmark_1034.csv,LOF,0.792,0.0167,0.01,0.256
3654,skin_benchmark_1034.csv,PCA,0.4515,0.0,0.01,0.012
3655,skin_benchmark_1034.csv,LODA,0.5102,0.0,0.01,0.12
3656,skin_benchmark_1035.csv,KNN,0.8575,0.0,0.01,0.222
3657,skin_benchmark_1035.csv,LOF,0.7789,0.0,0.01,0.308
3658,skin_benchmark_1035.csv,PCA,0.4462,0.0,0.01,0.011
3659,skin_benchmark_1035.csv,LODA,0.555,0.0,0.01,0.13
3660,skin_benchmark_1036.csv,KNN,0.7298,0.0333,0.01,0.7511
3661,skin_benchmark_1036.csv,LOF,0.737,0.0333,0.01,1.0521
3662,skin_benchmark_1036.csv,PCA,0.4882,0.0167,0.01,0.023
3663,skin_benchmark_1036.csv,LODA,0.5368,0.0,0.01,0.139
3664,skin_benchmark_1037.csv,KNN,0.7144,0.0,0.01,0.9286
3665,skin_benchmark_1037.csv,LOF,0.7395,0.0,0.01,1.2716
3666,skin_benchmark_1037.csv,PCA,0.45,0.0167,0.01,0.018
3667,skin_benchmark_1037.csv,LODA,0.5232,0.0333,0.01,0.097
3668,skin_benchmark_1038.csv,KNN,0.6978,0.0,0.01,0.7681
3669,skin_benchmark_1038.csv,LOF,0.7153,0.0,0.01,1.2216
3670,skin_benchmark_1038.csv,PCA,0.4526,0.0,0.01,0.023
3671,skin_benchmark_1038.csv,LODA,0.4453,0.0,0.01,0.113
3672,skin_benchmark_1039.csv,KNN,0.7095,0.0167,0.01,0.8788
3673,skin_benchmark_1039.csv,LOF,0.7242,0.0,0.01,1.1721
3674,skin_benchmark_1039.csv,PCA,0.4775,0.0,0.01,0.023
3675,skin_benchmark_1039.csv,LODA,0.5026,0.0167,0.01,0.138
3676,skin_benchmark_1040.csv,KNN,0.7295,0.0,0.01,0.8311
3677,skin_benchmark_1040.csv,LOF,0.7244,0.0,0.01,1.1516
3678,skin_benchmark_1040.csv,PCA,0.4723,0.0,0.01,0.017
3679,skin_benchmark_1040.csv,LODA,0.4485,0.0,0.01,0.104
3680,skin_benchmark_1041.csv,KNN,0.8971,0.1,0.01,0.054
3681,skin_benchmark_1041.csv,LOF,0.547,0.0,0.01,0.102
3682,skin_benchmark_1041.csv,PCA,0.6178,0.0,0.01,0.011
3683,skin_benchmark_1041.csv,LODA,0.772,0.0,0.01,0.112
3684,skin_benchmark_1042.csv,KNN,0.8331,0.0333,0.01,0.052
3685,skin_benchmark_1042.csv,LOF,0.4204,0.0,0.01,0.09
3686,skin_benchmark_1042.csv,PCA,0.6178,0.0,0.01,0.015
3687,skin_benchmark_1042.csv,LODA,0.6577,0.0,0.01,0.161
3688,skin_benchmark_1043.csv,KNN,0.8654,0.0667,0.01,0.049
3689,skin_benchmark_1043.csv,LOF,0.3729,0.0,0.01,0.093
3690,skin_benchmark_1043.csv,PCA,0.6837,0.0,0.01,0.021
3691,skin_benchmark_1043.csv,LODA,0.6832,0.0,0.01,0.105
3692,skin_benchmark_1044.csv,KNN,0.9104,0.0667,0.01,0.07
3693,skin_benchmark_1044.csv,LOF,0.4133,0.0,0.01,0.095
3694,skin_benchmark_1044.csv,PCA,0.6201,0.0333,0.01,0.022
3695,skin_benchmark_1044.csv,LODA,0.7683,0.0,0.01,0.114
3696,skin_benchmark_1045.csv,KNN,0.8002,0.05,0.01,0.053
3697,skin_benchmark_1045.csv,LOF,0.3245,0.0,0.01,0.086
3698,skin_benchmark_1045.csv,PCA,0.5847,0.0,0.01,0.012
3699,skin_benchmark_1045.csv,LODA,0.646,0.0,0.01,0.131
3700,skin_benchmark_1046.csv,KNN,0.8219,0.0333,0.01,0.059
3701,skin_benchmark_1046.csv,LOF,0.7247,0.0,0.01,0.101
3702,skin_benchmark_1046.csv,PCA,0.6073,0.0,0.01,0.011
3703,skin_benchmark_1046.csv,LODA,0.6788,0.0,0.01,0.12
3704,skin_benchmark_1047.csv,KNN,0.9221,0.0333,0.01,0.074
3705,skin_benchmark_1047.csv,LOF,0.7049,0.0,0.01,0.122
3706,skin_benchmark_1047.csv,PCA,0.6938,0.0,0.01,0.013
3707,skin_benchmark_1047.csv,LODA,0.7607,0.0,0.01,0.118
3708,skin_benchmark_1048.csv,KNN,0.9059,0.0167,0.01,0.078
3709,skin_benchmark_1048.csv,LOF,0.7339,0.0,0.01,0.152
3710,skin_benchmark_1048.csv,PCA,0.5884,0.0333,0.01,0.013
3711,skin_benchmark_1048.csv,LODA,0.6679,0.05,0.01,0.142
3712,skin_benchmark_1049.csv,KNN,0.8734,0.05,0.01,0.085
3713,skin_benchmark_1049.csv,LOF,0.7196,0.0,0.01,0.1535
3714,skin_benchmark_1049.csv,PCA,0.654,0.0,0.01,0.015
3715,skin_benchmark_1049.csv,LODA,0.655,0.0,0.01,0.092
3716,skin_benchmark_1050.csv,KNN,0.8807,0.0167,0.01,0.0617
3717,skin_benchmark_1050.csv,LOF,0.6775,0.0,0.01,0.114
3718,skin_benchmark_1050.csv,PCA,0.6546,0.0,0.01,0.01
3719,skin_benchmark_1050.csv,LODA,0.6428,0.0,0.01,0.132
3720,skin_benchmark_1051.csv,KNN,0.8693,0.0167,0.01,0.185
3721,skin_benchmark_1051.csv,LOF,0.7631,0.0,0.01,0.268
3722,skin_benchmark_1051.csv,PCA,0.627,0.0167,0.01,0.023
3723,skin_benchmark_1051.csv,LODA,0.6946,0.0333,0.01,0.124
3724,skin_benchmark_1052.csv,KNN,0.8545,0.0167,0.01,0.142
3725,skin_benchmark_1052.csv,LOF,0.789,0.0,0.01,0.289
3726,skin_benchmark_1052.csv,PCA,0.6268,0.0,0.01,0.016
3727,skin_benchmark_1052.csv,LODA,0.6663,0.0,0.01,0.136
3728,skin_benchmark_1053.csv,KNN,0.883,0.0167,0.01,0.196
3729,skin_benchmark_1053.csv,LOF,0.7977,0.0,0.01,0.271
3730,skin_benchmark_1053.csv,PCA,0.6839,0.0,0.01,0.013
3731,skin_benchmark_1053.csv,LODA,0.7238,0.0,0.01,0.1521
3732,skin_benchmark_1054.csv,KNN,0.8284,0.0167,0.01,0.216
3733,skin_benchmark_1054.csv,LOF,0.7835,0.0167,0.01,0.308
3734,skin_benchmark_1054.csv,PCA,0.5955,0.0167,0.01,0.015
3735,skin_benchmark_1054.csv,LODA,0.6475,0.0167,0.01,0.141
3736,skin_benchmark_1055.csv,KNN,0.8655,0.0833,0.01,0.196
3737,skin_benchmark_1055.csv,LOF,0.8209,0.0,0.01,0.3185
3738,skin_benchmark_1055.csv,PCA,0.5241,0.05,0.01,0.014
3739,skin_benchmark_1055.csv,LODA,0.5714,0.0667,0.01,0.114
3740,skin_benchmark_1056.csv,KNN,0.876,0.0169,0.01,0.9121
3741,skin_benchmark_1056.csv,LOF,0.8567,0.05,0.01,1.1386
3742,skin_benchmark_1056.csv,PCA,0.7084,0.1167,0.01,0.023
3743,skin_benchmark_1056.csv,LODA,0.7106,0.1167,0.01,0.142
3744,skin_benchmark_1057.csv,KNN,0.7458,0.0,0.01,0.7781
3745,skin_benchmark_1057.csv,LOF,0.757,0.0167,0.01,1.1384
3746,skin_benchmark_1057.csv,PCA,0.605,0.0,0.01,0.034
3747,skin_benchmark_1057.csv,LODA,0.6207,0.0167,0.01,0.1
3748,skin_benchmark_1058.csv,KNN,0.8265,0.0167,0.01,0.9357
3749,skin_benchmark_1058.csv,LOF,0.8497,0.0,0.01,1.2146
